type,organism,paralog
Non-complex,S. cerevisiae,1.03448275862069
Non-complex,S. cerevisiae,1.29304029304029
Non-complex,S. cerevisiae,2.0
Non-complex,S. cerevisiae,1.71328671328671
Non-complex,S. cerevisiae,1.00904977375566
Non-complex,S. cerevisiae,1.06115107913669
Non-complex,S. cerevisiae,1.01287553648069
Non-complex,S. cerevisiae,1.02142857142857
Non-complex,S. cerevisiae,1.07142857142857
Non-complex,S. cerevisiae,1.00887573964497
Non-complex,S. cerevisiae,1.0078125
Non-complex,S. cerevisiae,1.25
Non-complex,S. cerevisiae,1.02639296187683
Non-complex,S. cerevisiae,1.01840490797546
Non-complex,S. cerevisiae,1.0058651026393
Non-complex,S. cerevisiae,1.01492537313433
Non-complex,S. cerevisiae,1.02409638554217
Non-complex,S. cerevisiae,1.04398826979472
Non-complex,S. cerevisiae,1.02597402597403
Non-complex,S. cerevisiae,1.02631578947368
Non-complex,S. cerevisiae,5.85422740524781
Non-complex,S. cerevisiae,1.12903225806452
Non-complex,S. cerevisiae,1.03311258278146
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.04307692307692
Non-complex,S. cerevisiae,1.00623052959502
Non-complex,S. cerevisiae,1.02446483180428
Non-complex,S. cerevisiae,1.02
Non-complex,S. cerevisiae,1.00313479623824
Non-complex,S. cerevisiae,1.18006430868167
Non-complex,S. cerevisiae,1.01234567901235
Non-complex,S. cerevisiae,1.16766467065868
Non-complex,S. cerevisiae,5.0
Non-complex,S. cerevisiae,1.01127819548872
Non-complex,S. cerevisiae,1.01408450704225
Non-complex,S. cerevisiae,1.70662460567823
Non-complex,S. cerevisiae,1.33333333333333
Non-complex,S. cerevisiae,1.01759530791789
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.01173020527859
Non-complex,S. cerevisiae,1.125
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.07142857142857
Non-complex,S. cerevisiae,1.0377358490566
Non-complex,S. cerevisiae,1.05865102639296
Non-complex,S. cerevisiae,1.00653594771242
Non-complex,S. cerevisiae,1.02623906705539
Non-complex,S. cerevisiae,1.0314465408805
Non-complex,S. cerevisiae,2.04081632653061
Non-complex,S. cerevisiae,1.13312693498452
Non-complex,S. cerevisiae,1.02978723404255
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.01186943620178
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.16463414634146
Non-complex,S. cerevisiae,1.01597444089457
Non-complex,S. cerevisiae,1.02931596091205
Non-complex,S. cerevisiae,1.10546875
Non-complex,S. cerevisiae,1.23943661971831
Non-complex,S. cerevisiae,1.95652173913043
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.02033898305085
Non-complex,S. cerevisiae,3.31788079470199
Non-complex,S. cerevisiae,1.02666666666667
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.01577287066246
Non-complex,S. cerevisiae,1.07266435986159
Non-complex,S. cerevisiae,1.01311475409836
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.12941176470588
Non-complex,S. cerevisiae,1.06896551724138
Non-complex,S. cerevisiae,1.04373177842566
Non-complex,S. cerevisiae,1.00928792569659
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.1651376146789
Non-complex,S. cerevisiae,1.00420168067227
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.03654485049834
Non-complex,S. cerevisiae,1.00340136054422
Non-complex,S. cerevisiae,1.28571428571429
Non-complex,S. cerevisiae,1.01930501930502
Non-complex,S. cerevisiae,1.80434782608696
Non-complex,S. cerevisiae,1.88921282798834
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.3
Non-complex,S. cerevisiae,1.35777126099707
Non-complex,S. cerevisiae,1.09463722397476
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.15932203389831
Non-complex,S. cerevisiae,1.00903614457831
Non-complex,S. cerevisiae,1.01570680628272
Non-complex,S. cerevisiae,1.01840490797546
Non-complex,S. cerevisiae,1.0199203187251
Non-complex,S. cerevisiae,1.1016393442623
Non-complex,S. cerevisiae,5.0
Non-complex,S. cerevisiae,1.5
Non-complex,S. cerevisiae,1.01628664495114
Non-complex,S. cerevisiae,1.01238390092879
Non-complex,S. cerevisiae,1.01986754966887
Non-complex,S. cerevisiae,1.02346041055718
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.044
Non-complex,S. cerevisiae,1.52802359882006
Non-complex,S. cerevisiae,1.03470031545741
Non-complex,S. cerevisiae,1.03308823529412
Non-complex,S. cerevisiae,1.00344827586207
Non-complex,S. cerevisiae,1.01086956521739
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.02710843373494
Non-complex,S. cerevisiae,2.25675675675676
Non-complex,S. cerevisiae,1.04985337243402
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.01226993865031
Non-complex,S. cerevisiae,1.04615384615385
Non-complex,S. cerevisiae,1.3013698630137
Non-complex,S. cerevisiae,1.01923076923077
Non-complex,S. cerevisiae,1.018779342723
Non-complex,S. cerevisiae,1.10410094637224
Non-complex,S. cerevisiae,1.03355704697987
Non-complex,S. cerevisiae,1.02230483271375
Non-complex,S. cerevisiae,1.01194029850746
Non-complex,S. cerevisiae,4.51612903225807
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.0062893081761
Non-complex,S. cerevisiae,1.025
Non-complex,S. cerevisiae,1.04
Non-complex,S. cerevisiae,1.00967741935484
Non-complex,S. cerevisiae,1.00869565217391
Non-complex,S. cerevisiae,1.01967213114754
Non-complex,S. cerevisiae,1.01408450704225
Non-complex,S. cerevisiae,1.26112759643917
Non-complex,S. cerevisiae,1.65882352941176
Non-complex,S. cerevisiae,1.00743494423792
Non-complex,S. cerevisiae,1.0089552238806
Non-complex,S. cerevisiae,1.45454545454545
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.02373887240356
Non-complex,S. cerevisiae,1.10294117647059
Non-complex,S. cerevisiae,1.00294985250737
Non-complex,S. cerevisiae,1.01428571428571
Non-complex,S. cerevisiae,1.07228915662651
Non-complex,S. cerevisiae,1.00877192982456
Non-complex,S. cerevisiae,1.01041666666667
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.01273885350318
Non-complex,S. cerevisiae,1.38110749185668
Non-complex,S. cerevisiae,1.08902077151335
Non-complex,S. cerevisiae,1.03892215568862
Non-complex,S. cerevisiae,1.43835616438356
Non-complex,S. cerevisiae,1.00584795321637
Non-complex,S. cerevisiae,1.00340136054422
Non-complex,S. cerevisiae,1.05286343612335
Non-complex,S. cerevisiae,1.01910828025478
Non-complex,S. cerevisiae,1.03488372093023
Non-complex,S. cerevisiae,5.0
Non-complex,S. cerevisiae,1.00623052959502
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,2.0
Non-complex,S. cerevisiae,1.00398406374502
Non-complex,S. cerevisiae,1.06432748538012
Non-complex,S. cerevisiae,1.00413223140496
Non-complex,S. cerevisiae,1.47272727272727
Non-complex,S. cerevisiae,1.01345291479821
Non-complex,S. cerevisiae,1.02631578947368
Non-complex,S. cerevisiae,1.10650887573965
Non-complex,S. cerevisiae,1.02719033232628
Non-complex,S. cerevisiae,1.06369426751592
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.12130177514793
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.13125
Non-complex,S. cerevisiae,1.04678362573099
Non-complex,S. cerevisiae,1.01176470588235
Non-complex,S. cerevisiae,1.03801169590643
Non-complex,S. cerevisiae,1.01408450704225
Non-complex,S. cerevisiae,1.04347826086957
Non-complex,S. cerevisiae,1.01639344262295
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.0421686746988
Non-complex,S. cerevisiae,1.56810631229236
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.09037900874636
Non-complex,S. cerevisiae,1.05676855895197
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.16455696202532
Non-complex,S. cerevisiae,1.33918128654971
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.05166051660517
Non-complex,S. cerevisiae,1.13813813813814
Non-complex,S. cerevisiae,1.00890207715134
Non-complex,S. cerevisiae,1.03076923076923
Non-complex,S. cerevisiae,1.05555555555556
Non-complex,S. cerevisiae,1.02215189873418
Non-complex,S. cerevisiae,1.08843537414966
Non-complex,S. cerevisiae,1.00790513833992
Non-complex,S. cerevisiae,1.5
Non-complex,S. cerevisiae,1.05357142857143
Non-complex,S. cerevisiae,1.0177304964539
Non-complex,S. cerevisiae,1.06060606060606
Non-complex,S. cerevisiae,1.25
Non-complex,S. cerevisiae,1.06382978723404
Non-complex,S. cerevisiae,1.01223241590214
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.00903614457831
Non-complex,S. cerevisiae,1.00320512820513
Non-complex,S. cerevisiae,1.92419825072886
Non-complex,S. cerevisiae,1.07971014492754
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.08
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.06060606060606
Non-complex,S. cerevisiae,1.14696485623003
Non-complex,S. cerevisiae,1.36277602523659
Non-complex,S. cerevisiae,1.59393939393939
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.54310344827586
Non-complex,S. cerevisiae,1.05818181818182
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.01754385964912
Non-complex,S. cerevisiae,1.04692082111437
Non-complex,S. cerevisiae,1.01592356687898
Non-complex,S. cerevisiae,1.00874635568513
Non-complex,S. cerevisiae,1.01935483870968
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.8158844765343
Non-complex,S. cerevisiae,1.04093567251462
Non-complex,S. cerevisiae,1.0037037037037
Non-complex,S. cerevisiae,1.04956268221574
Non-complex,S. cerevisiae,1.13411078717201
Non-complex,S. cerevisiae,1.03521126760563
Non-complex,S. cerevisiae,1.00900900900901
Non-complex,S. cerevisiae,1.35555555555556
Non-complex,S. cerevisiae,1.01736111111111
Non-complex,S. cerevisiae,1.07164179104478
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.00537634408602
Non-complex,S. cerevisiae,1.01169590643275
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.16463414634146
Non-complex,S. cerevisiae,1.0448717948718
Non-complex,S. cerevisiae,5.88046647230321
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.06273062730627
Non-complex,S. cerevisiae,1.32142857142857
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,5.88888888888889
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.16346153846154
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.95652173913043
Non-complex,S. cerevisiae,1.09090909090909
Non-complex,S. cerevisiae,1.00636942675159
Non-complex,S. cerevisiae,1.08235294117647
Non-complex,S. cerevisiae,1.14285714285714
Non-complex,S. cerevisiae,1.04705882352941
Non-complex,S. cerevisiae,1.21929824561404
Non-complex,S. cerevisiae,1.06188925081433
Non-complex,S. cerevisiae,1.0135593220339
Non-complex,S. cerevisiae,1.03498542274052
Non-complex,S. cerevisiae,4.51612903225807
Non-complex,S. cerevisiae,1.07978723404255
Non-complex,S. cerevisiae,1.14411764705882
Non-complex,S. cerevisiae,1.00906344410876
Non-complex,S. cerevisiae,1.21777777777778
Non-complex,S. cerevisiae,1.0062893081761
Non-complex,S. cerevisiae,1.01195219123506
Non-complex,S. cerevisiae,5.88888888888889
Non-complex,S. cerevisiae,5.0
Non-complex,S. cerevisiae,1.24081632653061
Non-complex,S. cerevisiae,1.00505050505051
Non-complex,S. cerevisiae,1.01967213114754
Non-complex,S. cerevisiae,1.01623376623377
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.01818181818182
Non-complex,S. cerevisiae,1.02941176470588
Non-complex,S. cerevisiae,1.07142857142857
Non-complex,S. cerevisiae,1.01823708206687
Non-complex,S. cerevisiae,1.02064896755162
Non-complex,S. cerevisiae,1.03947368421053
Non-complex,S. cerevisiae,1.01672240802676
Non-complex,S. cerevisiae,2.0
Non-complex,S. cerevisiae,1.04388714733542
Non-complex,S. cerevisiae,1.37341772151899
Non-complex,S. cerevisiae,1.08308605341246
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.01408450704225
Non-complex,S. cerevisiae,5.88888888888889
Non-complex,S. cerevisiae,1.45291479820628
Non-complex,S. cerevisiae,1.5625
Non-complex,S. cerevisiae,2.17492711370262
Non-complex,S. cerevisiae,1.46783625730994
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.77160493827161
Non-complex,S. cerevisiae,1.04225352112676
Non-complex,S. cerevisiae,2.20882352941176
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.66666666666667
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.04296875
Non-complex,S. cerevisiae,1.03448275862069
Non-complex,S. cerevisiae,2.0
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.53529411764706
Non-complex,S. cerevisiae,1.01838235294118
Non-complex,S. cerevisiae,1.30132450331126
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.00833333333333
Non-complex,S. cerevisiae,1.00890207715134
Non-complex,S. cerevisiae,1.01764705882353
Non-complex,S. cerevisiae,1.02439024390244
Non-complex,S. cerevisiae,1.01764705882353
Non-complex,S. cerevisiae,1.03205128205128
Non-complex,S. cerevisiae,1.03869047619048
Non-complex,S. cerevisiae,1.09620991253644
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.15596330275229
Non-complex,S. cerevisiae,1.00325732899023
Non-complex,S. cerevisiae,1.01823708206687
Non-complex,S. cerevisiae,1.03384615384615
Non-complex,S. cerevisiae,1.00604229607251
Non-complex,S. cerevisiae,1.00887573964497
Non-complex,S. cerevisiae,1.008
Non-complex,S. cerevisiae,1.03416149068323
Non-complex,S. cerevisiae,1.06344410876133
Non-complex,S. cerevisiae,1.25
Non-complex,S. cerevisiae,1.90909090909091
Non-complex,S. cerevisiae,1.66666666666667
Non-complex,S. cerevisiae,1.00751879699248
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.21649484536082
Non-complex,S. cerevisiae,1.0188679245283
Non-complex,S. cerevisiae,1.01351351351351
Non-complex,S. cerevisiae,1.00760456273764
Non-complex,S. cerevisiae,1.01149425287356
Non-complex,S. cerevisiae,1.02
Non-complex,S. cerevisiae,1.02
Non-complex,S. cerevisiae,1.00740740740741
Non-complex,S. cerevisiae,1.00436681222707
Non-complex,S. cerevisiae,1.14332247557003
Non-complex,S. cerevisiae,1.01829268292683
Non-complex,S. cerevisiae,1.01302931596091
Non-complex,S. cerevisiae,2.36363636363636
Non-complex,S. cerevisiae,1.82798833819242
Non-complex,S. cerevisiae,1.37623762376238
Non-complex,S. cerevisiae,1.0593471810089
Non-complex,S. cerevisiae,1.71739130434783
Non-complex,S. cerevisiae,1.03401360544218
Non-complex,S. cerevisiae,2.25675675675676
Non-complex,S. cerevisiae,1.00882352941176
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.03658536585366
Non-complex,S. cerevisiae,1.08024691358025
Non-complex,S. cerevisiae,1.01960784313725
Non-complex,S. cerevisiae,2.78504672897196
Non-complex,S. cerevisiae,1.01204819277108
Non-complex,S. cerevisiae,1.95652173913043
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.00684931506849
Non-complex,S. cerevisiae,1.328
Non-complex,S. cerevisiae,1.02083333333333
Non-complex,S. cerevisiae,1.23913043478261
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.03529411764706
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,2.86319218241042
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.25081433224756
Non-complex,S. cerevisiae,1.01506024096386
Non-complex,S. cerevisiae,1.0117994100295
Non-complex,S. cerevisiae,1.3394495412844
Non-complex,S. cerevisiae,1.16666666666667
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.05571847507331
Non-complex,S. cerevisiae,1.67168674698795
Non-complex,S. cerevisiae,5.85422740524781
Non-complex,S. cerevisiae,1.26315789473684
Non-complex,S. cerevisiae,1.06481481481481
Non-complex,S. cerevisiae,1.4655737704918
Non-complex,S. cerevisiae,1.00645161290323
Non-complex,S. cerevisiae,6.65014577259475
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.25925925925926
Non-complex,S. cerevisiae,1.65294117647059
Non-complex,S. cerevisiae,2.78504672897196
Non-complex,S. cerevisiae,5.88888888888889
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.05714285714286
Non-complex,S. cerevisiae,1.25
Non-complex,S. cerevisiae,1.06382978723404
Non-complex,S. cerevisiae,1.00677966101695
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,5.88888888888889
Non-complex,S. cerevisiae,1.14878892733564
Non-complex,S. cerevisiae,1.03010033444816
Non-complex,S. cerevisiae,1.01606425702811
Non-complex,S. cerevisiae,1.01497005988024
Non-complex,S. cerevisiae,2.02915451895044
Non-complex,S. cerevisiae,1.5
Non-complex,S. cerevisiae,1.01176470588235
Non-complex,S. cerevisiae,1.0140350877193
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.71739130434783
Non-complex,S. cerevisiae,1.55102040816327
Non-complex,S. cerevisiae,5.88888888888889
Non-complex,S. cerevisiae,1.02941176470588
Non-complex,S. cerevisiae,1.5
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,4.51612903225807
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.02197802197802
Non-complex,S. cerevisiae,1.3598615916955
Non-complex,S. cerevisiae,1.13293051359517
Non-complex,S. cerevisiae,1.03333333333333
Non-complex,S. cerevisiae,1.11988304093567
Non-complex,S. cerevisiae,1.04747774480712
Non-complex,S. cerevisiae,1.00662251655629
Non-complex,S. cerevisiae,1.13602941176471
Non-complex,S. cerevisiae,1.05882352941176
Non-complex,S. cerevisiae,1.02424242424242
Non-complex,S. cerevisiae,1.0117994100295
Non-complex,S. cerevisiae,1.01538461538462
Non-complex,S. cerevisiae,1.56140350877193
Non-complex,S. cerevisiae,1.59090909090909
Non-complex,S. cerevisiae,1.00974025974026
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.01013513513514
Non-complex,S. cerevisiae,2.96551724137931
Non-complex,S. cerevisiae,1.11746987951807
Non-complex,S. cerevisiae,2.45321637426901
Non-complex,S. cerevisiae,1.39473684210526
Non-complex,S. cerevisiae,1.32
Non-complex,S. cerevisiae,1.07894736842105
Non-complex,S. cerevisiae,1.16666666666667
Non-complex,S. cerevisiae,1.08664259927798
Non-complex,S. cerevisiae,1.02183406113537
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,5.88888888888889
Non-complex,S. cerevisiae,1.24626865671642
Non-complex,S. cerevisiae,3.0
Non-complex,S. cerevisiae,1.16455696202532
Non-complex,S. cerevisiae,1.00869565217391
Non-complex,S. cerevisiae,1.00724637681159
Non-complex,S. cerevisiae,1.04347826086957
Non-complex,S. cerevisiae,1.02743902439024
Non-complex,S. cerevisiae,1.00564971751412
Non-complex,S. cerevisiae,1.01457725947522
Non-complex,S. cerevisiae,1.00928792569659
Non-complex,S. cerevisiae,1.00914634146341
Non-complex,S. cerevisiae,1.03728813559322
Non-complex,S. cerevisiae,6.65014577259475
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.01470588235294
Non-complex,S. cerevisiae,1.0375
Non-complex,S. cerevisiae,1.00877192982456
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.01851851851852
Non-complex,S. cerevisiae,1.05762711864407
Non-complex,S. cerevisiae,1.14243323442137
Non-complex,S. cerevisiae,1.01466275659824
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,5.88888888888889
Non-complex,S. cerevisiae,1.03536977491961
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.01724137931034
Non-complex,S. cerevisiae,1.02631578947368
Non-complex,S. cerevisiae,2.25806451612903
Non-complex,S. cerevisiae,1.09912536443149
Non-complex,S. cerevisiae,1.01659751037344
Non-complex,S. cerevisiae,2.11661807580175
Non-complex,S. cerevisiae,1.00898203592814
Non-complex,S. cerevisiae,1.00305810397554
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.02046783625731
Non-complex,S. cerevisiae,1.00375939849624
Non-complex,S. cerevisiae,1.05084745762712
Non-complex,S. cerevisiae,1.05594405594406
Non-complex,S. cerevisiae,1.01754385964912
Non-complex,S. cerevisiae,1.02730375426621
Non-complex,S. cerevisiae,1.02536231884058
Non-complex,S. cerevisiae,1.01194029850746
Non-complex,S. cerevisiae,1.09941520467836
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.01503759398496
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.01408450704225
Non-complex,S. cerevisiae,1.80060422960725
Non-complex,S. cerevisiae,1.11695906432749
Non-complex,S. cerevisiae,1.13513513513514
Non-complex,S. cerevisiae,1.03647416413374
Non-complex,S. cerevisiae,1.01515151515152
Non-complex,S. cerevisiae,1.00625
Non-complex,S. cerevisiae,1.02739726027397
Non-complex,S. cerevisiae,1.02631578947368
Non-complex,S. cerevisiae,1.08308605341246
Non-complex,S. cerevisiae,1.10402684563758
Non-complex,S. cerevisiae,1.95501730103806
Non-complex,S. cerevisiae,1.0030959752322
Non-complex,S. cerevisiae,1.00862068965517
Non-complex,S. cerevisiae,1.04347826086957
Non-complex,S. cerevisiae,1.12574850299401
Non-complex,S. cerevisiae,1.03571428571429
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.01829268292683
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.02121212121212
Non-complex,S. cerevisiae,1.01365187713311
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,5.88046647230321
Non-complex,S. cerevisiae,1.03508771929825
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.00887573964497
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.01311475409836
Non-complex,S. cerevisiae,1.07936507936508
Non-complex,S. cerevisiae,1.03225806451613
Non-complex,S. cerevisiae,1.18181818181818
Non-complex,S. cerevisiae,1.03448275862069
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.0979020979021
Non-complex,S. cerevisiae,1.00943396226415
Non-complex,S. cerevisiae,1.10479041916168
Non-complex,S. cerevisiae,1.00636942675159
Non-complex,S. cerevisiae,1.10574018126888
Non-complex,S. cerevisiae,1.01486988847584
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,2.20882352941176
Non-complex,S. cerevisiae,1.46567164179104
Non-complex,S. cerevisiae,1.03076923076923
Non-complex,S. cerevisiae,1.00884955752212
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.00355871886121
Non-complex,S. cerevisiae,1.00882352941176
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.00887573964497
Non-complex,S. cerevisiae,2.78504672897196
Non-complex,S. cerevisiae,1.00884955752212
Non-complex,S. cerevisiae,1.95940959409594
Non-complex,S. cerevisiae,1.75257731958763
Non-complex,S. cerevisiae,1.03135888501742
Non-complex,S. cerevisiae,1.03809523809524
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.16233766233766
Non-complex,S. cerevisiae,2.43225806451613
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.02710843373494
Non-complex,S. cerevisiae,1.04545454545455
Non-complex,S. cerevisiae,1.02046783625731
Non-complex,S. cerevisiae,1.02555910543131
Non-complex,S. cerevisiae,1.02922077922078
Non-complex,S. cerevisiae,1.03669724770642
Non-complex,S. cerevisiae,1.13897280966767
Non-complex,S. cerevisiae,1.14285714285714
Non-complex,S. cerevisiae,1.08746355685131
Non-complex,S. cerevisiae,1.01166180758017
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.03125
Non-complex,S. cerevisiae,1.21777777777778
Non-complex,S. cerevisiae,1.2152466367713
Non-complex,S. cerevisiae,1.01587301587302
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.02140672782875
Non-complex,S. cerevisiae,1.03374233128834
Non-complex,S. cerevisiae,1.6144578313253
Non-complex,S. cerevisiae,1.11764705882353
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.15596330275229
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.01190476190476
Non-complex,S. cerevisiae,1.03105590062112
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.01857585139319
Non-complex,S. cerevisiae,1.0096463022508
Non-complex,S. cerevisiae,2.06129032258065
Non-complex,S. cerevisiae,1.95940959409594
Non-complex,S. cerevisiae,5.88888888888889
Non-complex,S. cerevisiae,2.00597014925373
Non-complex,S. cerevisiae,1.04270462633452
Non-complex,S. cerevisiae,1.00874635568513
Non-complex,S. cerevisiae,1.14652014652015
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.03289473684211
Non-complex,S. cerevisiae,1.02760736196319
Non-complex,S. cerevisiae,1.04416403785489
Non-complex,S. cerevisiae,2.96551724137931
Non-complex,S. cerevisiae,1.00934579439252
Non-complex,S. cerevisiae,1.00928792569659
Non-complex,S. cerevisiae,1.01506024096386
Non-complex,S. cerevisiae,1.03254437869823
Non-complex,S. cerevisiae,1.02941176470588
Non-complex,S. cerevisiae,1.00898203592814
Non-complex,S. cerevisiae,5.0
Non-complex,S. cerevisiae,1.02684563758389
Non-complex,S. cerevisiae,2.0
Non-complex,S. cerevisiae,1.48
Non-complex,S. cerevisiae,1.04075235109718
Non-complex,S. cerevisiae,1.012
Non-complex,S. cerevisiae,1.0
Non-complex,S. cerevisiae,1.02295081967213
Non-complex,S. cerevisiae,1.02295081967213
Non-complex,S. cerevisiae,1.10945273631841
Non-complex,S. cerevisiae,1.03389830508475
Non-complex,S. cerevisiae,1.25
Non-complex,S. cerevisiae,1.27678571428571
Non-complex,S. cerevisiae,1.0398773006135
Non-complex,S. cerevisiae,1.00887573964497
Non-complex,S. cerevisiae,1.04705882352941
Non-complex,S. cerevisiae,3.99315068493151
